;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;fe_phev_cd;fe_phev_cs;c_phev_el;c_phev_synth;E_batt;E_battEmptyPHEV;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;Em_elBatt;cd_phev;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_fcSet;CF;w_h2;w_synth;s_ren;Number
456;0.439;501.8672;27866.7164;0.2747;483.7982;3064269.9375;6.8235;15.095;6.7722;0.2649;2.2965;0.0;11.7682;0.0;0.0;44.7172;212.9755;266.9687;572.1738;844.4685;0.0032;15.701;10801.0631;7.2576;2.2899;170.0104;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;457
457;0.448;461.266;27791.5784;0.3001;445.8018;2905892.9154;6.4194;16.8983;6.2426;0.4448;2.867;0.0;10.2413;0.0;0.0;42.5232;18.7459;260.2253;542.5441;880.2246;0.0093;16.7181;11239.9521;7.607;2.8446;188.0209;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;458
458;0.3485;605.0985;27765.2252;0.197;590.0118;2765689.079;6.417;16.1239;6.4125;0.2419;1.5163;0.0;10.5903;0.0;0.0;45.908;32.5065;362.8325;516.3143;876.3289;0.0003;16.475;11127.1789;7.1817;1.516;179.3363;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;459
459;0.4114;418.766;27681.1453;0.2603;401.593;3147498.0924;6.5137;16.4175;6.4804;0.2297;2.2573;0.0;11.0336;0.0;0.0;43.9235;237.348;225.5536;587.7444;756.2032;0.0018;16.2831;11255.9829;7.1654;2.2536;164.5107;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;460
460;0.3907;639.4714;27705.0207;0.2329;621.5736;3141236.7113;6.8546;16.1005;6.729;0.2074;1.8813;0.0;10.7544;0.0;0.0;43.3021;217.558;335.9583;586.573;725.8021;0.0072;15.9052;11034.7444;7.8208;1.8692;171.0017;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;461
461;0.3923;449.1862;27641.4273;0.2293;430.8459;3108878.9371;6.8962;15.9928;6.7307;0.4547;1.7819;0.0;10.1012;0.0;0.0;43.0161;439.7285;220.3424;580.5194;836.2466;0.0096;15.7684;10749.9918;7.0295;1.7692;175.764;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;462
462;0.4001;390.739;27946.8132;0.2462;375.1688;2826510.6405;6.468;15.1295;6.4425;0.3586;2.1142;0.0;11.9105;0.0;0.0;45.5868;316.5129;216.351;527.693;777.1122;0.0016;16.087;11284.4989;7.3794;2.1114;174.7041;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;463
463;0.4572;500.4215;27824.5035;0.281;480.2901;3178626.4678;6.0069;16.0742;5.9487;0.4737;2.6524;0.0;10.0918;0.0;0.0;44.9931;297.8488;301.3793;593.568;735.246;0.0032;15.3726;10271.14;7.3692;2.6454;194.0688;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;464
464;0.4057;365.5414;27750.105;0.254;350.5989;2732313.042;5.7158;16.2229;5.673;0.3891;2.488;0.0;10.9656;0.0;0.0;43.3084;22.8018;229.7019;510.0702;895.547;0.0023;16.6209;11001.49;7.4673;2.4832;171.8196;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;465
465;0.444;367.3967;28006.85;0.2661;347.0645;3201034.6647;5.9967;16.9163;5.8202;0.3524;2.5187;0.0;11.3939;0.0;0.0;46.3483;448.992;219.9507;597.7602;822.033;0.009;15.643;10064.3408;7.6349;2.4991;187.8944;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;466
466;0.4081;471.9593;27722.579;0.2566;455.4437;3021485.2587;5.3388;15.4466;5.1693;0.3939;2.8151;0.0;10.4251;0.0;0.0;45.457;309.3421;332.479;564.1695;816.6855;0.0094;15.9531;11467.8162;7.3345;2.7923;178.0874;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;467
467;0.4256;407.2494;28103.875;0.2695;391.6922;2800404.626;5.6659;15.4236;5.5685;0.2531;2.7464;0.0;11.2963;0.0;0.0;43.5432;13.4798;263.0424;522.809;865.695;0.0055;16.5659;10866.1192;7.4946;2.7326;198.1069;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;468
468;0.3347;635.1072;27713.3735;0.1924;620.8081;2784863.9573;5.7028;15.7151;5.6775;0.3921;1.7153;0.0;11.1626;0.0;0.0;43.8736;497.5106;394.5902;519.9016;892.2597;0.0014;16.3714;11896.2344;7.2664;1.7134;165.4967;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;469
469;0.3635;527.5012;27802.5749;0.2103;512.4727;2727878.1197;6.4716;16.3;6.3993;0.3069;1.674;0.0;10.4924;0.0;0.0;45.7504;435.5344;298.4314;509.2405;727.7876;0.004;16.9395;10715.4182;7.8148;1.6685;184.5693;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;470
470;0.3754;671.4556;27766.3689;0.2192;655.6078;2817058.7025;6.0244;16.5106;6.0238;0.3979;1.973;0.0;10.8705;0.0;0.0;42.1775;81.8506;392.7474;525.9247;766.5279;0.0;15.1611;11724.5308;7.968;1.973;174.8189;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;471
471;0.3354;468.882;27803.0185;0.189;452.5491;3101844.6384;7.0275;16.2578;6.9213;0.4555;1.3461;0.0;11.8836;0.0;0.0;43.1294;35.9118;241.3668;579.2034;899.0795;0.0061;16.9764;11186.9636;7.9254;1.3407;162.9993;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;472
472;0.4081;612.5903;27965.4559;0.2372;594.6113;2940879.9993;5.5296;15.063;5.478;0.4788;2.3324;0.0;11.655;0.0;0.0;42.6082;28.1226;397.229;549.0896;796.6427;0.003;15.1348;10807.7607;7.633;2.3268;180.1335;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;473
473;0.4667;550.0025;27722.9795;0.3029;531.4558;3138084.1053;6.7151;15.3738;6.6192;0.2133;2.6591;0.0;10.7267;0.0;0.0;44.8916;196.6534;302.713;585.9832;810.9232;0.0058;16.0305;10554.8249;7.2013;2.6448;173.1175;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;474
474;0.325;313.0105;27743.7521;0.1722;296.4322;3010291.3161;5.4403;15.8081;5.3925;0.4109;1.5126;0.0;10.8769;0.0;0.0;46.0157;424.1743;201.1332;562.0753;850.4888;0.0026;15.4622;11743.4424;7.4129;1.5097;172.6367;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;475
475;0.3374;553.1776;27712.959;0.1964;538.3242;2919826.279;5.1354;15.838;5.0593;0.453;2.0158;0.0;10.5149;0.0;0.0;43.7724;206.2483;393.2493;545.1508;717.3565;0.0041;16.5569;11872.7278;7.9369;2.0094;175.6516;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;476
476;0.3946;510.33;27597.8189;0.2324;492.6867;3002997.7746;6.4168;15.7546;6.385;0.4112;1.9209;0.0;10.6073;0.0;0.0;43.302;337.5972;275.3056;560.7108;706.0318;0.0018;16.2655;10464.2384;7.7844;1.9181;163.2667;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;477
477;0.3762;559.7444;27712.5061;0.2258;544.1052;2882682.4022;5.1116;15.6276;5.0794;0.4985;2.4118;0.0;10.8516;0.0;0.0;43.8017;423.8438;388.2835;538.2018;822.315;0.0018;15.6723;11761.1867;7.3066;2.4084;170.1598;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;478
478;0.3265;527.5997;28174.7151;0.1801;511.6908;3062496.3962;6.6996;15.3412;6.5816;0.2342;1.3472;0.0;11.783;0.0;0.0;44.6036;290.2582;287.2569;571.842;793.1445;0.0072;16.2312;11860.0012;7.4839;1.3392;195.9361;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;479
479;0.366;516.9185;27813.8938;0.2063;501.0102;2769830.5491;6.2369;16.3954;6.1165;0.2705;1.7582;0.0;10.4202;0.0;0.0;43.7656;235.4658;299.5641;517.0891;774.4598;0.0065;15.1144;11519.5957;7.5998;1.7485;186.9344;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;480
480;0.4068;495.1336;27777.7408;0.2569;477.7986;3212905.8456;5.396;16.0562;5.3763;0.3982;2.6651;0.0;11.2178;0.0;0.0;44.8365;371.5373;329.0583;599.9811;764.3;0.0011;16.9568;10930.2467;7.5791;2.6627;170.4203;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;481
481;0.3994;586.182;27798.1281;0.2386;570.0942;2781462.799;6.3756;15.2197;6.218;0.2759;2.0136;0.0;10.1204;0.0;0.0;42.7298;215.5324;328.8282;519.2653;816.408;0.0095;16.9344;10209.5527;7.2712;1.9971;190.9142;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;482
482;0.3734;487.3876;27811.0124;0.2205;470.8978;2998465.5696;5.6584;15.1032;5.5363;0.4936;2.1755;0.0;11.8102;0.0;0.0;45.6185;285.2427;322.8291;559.8629;800.1533;0.0071;15.433;11782.3528;7.9582;2.1635;164.6892;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;483
483;0.4208;585.7253;27552.3906;0.2793;571.9356;2684753.4855;6.4973;15.9404;6.3639;0.2933;2.5532;0.0;10.0703;0.0;0.0;42.7063;171.1895;323.6696;501.1726;775.7095;0.0076;16.8962;11522.8847;7.1276;2.536;167.4618;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;484
484;0.4338;360.1455;27761.5852;0.2711;343.3318;2869562.0454;6.3044;16.6355;6.1219;0.2128;2.5103;0.0;11.6506;0.0;0.0;45.1608;104.5424;213.8388;535.7472;771.0007;0.0097;15.958;10694.8515;7.4557;2.488;162.7028;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;485
485;0.4182;710.8136;27547.9723;0.2546;692.8036;3033085.4373;6.5794;16.7403;6.5352;0.4949;2.0863;0.0;10.259;0.0;0.0;42.2358;194.71;378.5677;566.3397;820.216;0.0024;16.4469;10239.6885;7.0839;2.0825;163.9509;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;486
486;0.373;611.5911;27947.5902;0.2143;593.9201;3112525.9751;5.8446;15.7696;5.7989;0.2196;1.9263;0.0;11.4673;0.0;0.0;42.6361;101.5707;372.3823;581.2017;730.0604;0.0026;15.395;11441.2039;7.0639;1.9219;181.524;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;487
487;0.3844;619.3193;27744.3461;0.2194;600.8448;3105856.2198;6.8183;16.3925;6.7806;0.3909;1.6728;0.0;11.161;0.0;0.0;43.6994;79.2113;330.6632;579.9539;821.5075;0.0021;15.7272;10689.5106;7.629;1.6701;168.2955;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;488
488;0.369;430.1653;27782.9859;0.2165;414.9313;2776375.2264;6.9736;15.0544;6.9096;0.2975;1.6465;0.0;11.067;0.0;0.0;43.7507;95.0227;222.6892;518.3135;763.7443;0.0041;16.5786;10993.0094;7.9788;1.641;173.2164;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;489
489;0.4318;479.0393;27847.2544;0.2667;461.0236;3039918.2216;5.4383;16.0151;5.2902;0.4087;2.8112;0.0;10.7308;0.0;0.0;45.8973;95.1595;340.534;567.618;866.8525;0.0079;16.0761;10496.1412;7.4341;2.7922;184.6325;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;490
490;0.4895;621.8512;27627.7858;0.326;604.4207;2944927.9282;6.9134;15.9799;6.7777;0.4584;2.9003;0.0;10.11;0.0;0.0;45.4054;88.3529;345.0405;549.8469;718.8312;0.0079;15.005;11259.7758;7.0245;2.881;174.2617;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;491
491;0.3887;414.4377;27688.622;0.2352;398.0478;2955872.2493;5.8231;15.9888;5.6708;0.4938;2.2634;0.0;11.0195;0.0;0.0;45.4463;61.6218;272.1329;551.8944;720.6283;0.0083;15.5455;11601.3057;7.0081;2.2487;165.3997;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;492
492;0.4573;484.1122;27752.1447;0.2851;465.6886;2970202.2276;6.193;16.829;6.0548;0.4029;2.6829;0.0;10.9;0.0;0.0;45.7497;243.0155;293.3428;554.5753;767.7311;0.0072;15.269;10558.4825;7.2254;2.6665;173.0408;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;493
493;0.3619;553.8343;28008.4058;0.2151;537.3096;3150909.9411;6.6636;15.4547;6.5791;0.2161;1.7111;0.0;11.0621;0.0;0.0;45.8199;453.0171;304.4652;588.3827;751.2748;0.0051;16.8311;11328.9882;7.2734;1.7035;193.6708;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;494
494;0.413;570.7143;27860.0355;0.2533;554.9432;2751925.6931;5.1945;16.9364;5.1123;0.4498;2.7428;0.0;11.9992;0.0;0.0;43.5004;203.8249;398.9017;513.7394;859.8353;0.0041;16.3088;10699.2769;7.8161;2.7335;166.1807;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;495
495;0.4388;633.617;27741.5872;0.2933;616.7987;3205275.5558;6.9887;16.6808;6.8843;0.399;2.5124;0.0;11.4579;0.0;0.0;46.171;320.3297;343.5245;598.5536;721.0018;0.0058;16.9825;11222.3185;7.5207;2.5002;163.6938;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;496
496;0.3655;376.3189;27705.5205;0.2092;358.7666;3110150.563;5.9881;15.8478;5.9521;0.2263;1.8052;0.0;10.728;0.0;0.0;45.2685;213.8479;226.7684;580.7573;860.3156;0.002;15.8664;11167.8877;7.4218;1.802;171.4691;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;497
497;0.432;461.2495;28066.9341;0.2695;443.7133;3028461.2946;6.6663;16.622;6.6572;0.4699;2.2899;0.0;11.0722;0.0;0.0;44.3944;272.1298;244.6352;565.4746;888.7584;0.0005;16.1087;10720.7802;7.7695;2.289;198.7802;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;498
498;0.3506;545.1434;27774.5934;0.1968;529.6671;2793717.2316;6.4692;16.0201;6.4471;0.3431;1.5819;0.0;10.8833;0.0;0.0;46.0024;274.8891;314.8276;521.5579;819.7757;0.0013;15.2051;11871.9857;7.8541;1.5803;175.369;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;499
499;0.4787;411.5069;27968.0518;0.3047;394.3107;2764575.1368;6.1171;16.3655;6.0618;0.2874;2.8964;0.0;11.3176;0.0;0.0;45.194;111.9255;248.9069;516.1059;864.0833;0.003;15.4133;10430.3998;7.017;2.8886;185.733;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;500
500;0.3056;475.8922;27896.6904;0.1605;459.6091;3130276.3545;5.6584;16.774;5.5235;0.2476;1.3019;0.0;11.3261;0.0;0.0;45.4621;319.5999;313.0926;584.5225;773.945;0.0069;16.6378;11554.4611;7.3905;1.2947;179.293;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;501
501;0.4145;579.1339;27716.747;0.2478;561.5252;2927505.7448;5.4877;16.4697;5.4746;0.436;2.4742;0.0;11.1173;0.0;0.0;42.6205;198.6228;369.4651;546.5875;801.9346;0.0007;15.6094;10650.8333;7.7996;2.4728;166.4745;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;502
502;0.4177;342.4892;27720.5909;0.2663;324.951;3211321.5248;5.4586;15.0299;5.3135;0.3234;2.9328;0.0;11.0364;0.0;0.0;46.2005;195.6049;235.3402;599.6847;875.2349;0.0084;15.475;11832.2834;7.69;2.9108;168.0431;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;503
503;0.4533;494.7642;27726.0046;0.3005;479.1016;2842804.9841;6.2755;16.9135;6.1785;0.2447;2.8561;0.0;10.2979;0.0;0.0;43.4908;194.9443;283.0173;530.7414;817.1654;0.0051;16.4328;11045.1224;7.1803;2.8429;180.6198;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;504
504;0.3933;608.1995;27708.4399;0.2303;589.3493;3204581.2127;5.9928;15.7245;5.8352;0.3509;2.0753;0.0;11.4941;0.0;0.0;45.2137;485.7094;373.9688;598.4237;837.5539;0.0089;16.1294;10539.8828;7.4792;2.06;160.2944;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;505
505;0.3854;563.0758;28014.5961;0.2104;543.5193;3129858.8934;6.2397;15.4713;6.0791;0.439;1.7221;0.0;10.8335;0.0;0.0;43.5431;334.2564;322.185;584.4444;733.7874;0.0094;15.5301;10305.2461;7.6386;1.7101;198.3289;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;506
506;0.3932;422.8836;27688.3269;0.2267;404.5946;3042013.0101;6.6327;16.7629;6.491;0.3075;1.8603;0.0;11.0925;0.0;0.0;43.2349;154.8187;225.9977;568.0099;715.1869;0.0076;15.18;10957.1606;7.6126;1.8485;164.2846;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;507
507;0.441;613.7519;28030.4005;0.2756;596.7756;2877503.961;5.5625;15.09;5.496;0.274;2.8619;0.0;11.9155;0.0;0.0;43.1414;184.1296;396.4867;537.233;734.8117;0.0039;15.3304;11056.557;7.1779;2.8519;181.6458;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;508
508;0.3908;395.3796;27791.1712;0.2232;377.2807;3000054.1665;5.4935;16.3755;5.3294;0.3579;2.1717;0.0;10.1439;0.0;0.0;43.1087;374.4341;248.4647;560.1601;721.456;0.0085;15.9289;10406.2069;7.8468;2.1562;189.7861;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;509
509;0.3657;480.0976;27949.7013;0.2077;462.0823;3187387.8045;5.1237;16.421;5.1158;0.2182;2.0859;0.0;11.1547;0.0;0.0;42.0904;171.2207;321.4776;595.2071;796.9308;0.0004;15.9333;11104.1953;7.7488;2.0851;186.8003;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;510
510;0.3722;513.867;27706.6851;0.2144;496.8306;2991620.4913;7.0797;15.7082;6.9688;0.4295;1.5976;0.0;10.1935;0.0;0.0;43.9002;334.4887;256.6617;558.5823;861.9128;0.0067;16.1438;10877.3658;7.8879;1.5898;180.5744;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;511
511;0.4674;499.334;27871.38;0.3032;481.0969;3096275.4622;6.5784;16.7927;6.5327;0.4577;2.7186;0.0;10.1762;0.0;0.0;44.7883;196.3839;276.5878;578.1615;848.1848;0.0024;15.9222;10663.012;7.5609;2.7131;197.0657;0.0;42.39;1656.0;1174.0;2.41;2.38;0.0;0.0;0.0;9.43;33.62;300.0;0.0;0.0;0.0;680.5;1795.0;30366.0;0.0;10.0;0.0;0.0;1.0;1.0;11.6;3000.0;512
